test_id,number,problem,choice_1,choice_2,choice_3,choice_4,choice_5,answer
KSAT_2021_03_고3_한국지리,5,"[MultiModal] 표의 (가)~(라) 지역에 대한 설명으로 옳은 것은? (단, (가)~(라)는 각각 지도에 표시된 네 지역 중 하나임.)
구분|눈 일수(일)|연 강수량(mm)
---|---|---
(가)|57|1,898
(나)|25|1,405
(다)|8|1,073
(라)|7|1,839
* 1981~2010년 평년값임.",(가)는 (라)보다 연평균 기온이 높다.,(나)는 (다)보다 기온의 연교차가 크다.,(다)는 (가)보다 고위도에 위치한다.,(다)는 (나)보다 여름 강수 집중률이 높다.,(라)는 (나)보다 단풍의 절정 시기가 이르다.,2
KSAT_2021_03_고3_한국지리,6,"[MultiModal] 다음 자료는 지형 사진 공모전 안내문과 수상작이다. (가)에 들어갈 내용으로 가장 적절한 것은?
<지형 사진 공모전 안내>
○ 주제: (가) 와/과 관련해 형성된 지형
○ 참여 방법: 촬영한 사진에 설명을 넣어 제출함.
<수상작 1> 강릉시 OO휴게소에서 정동진 방향으로 촬영한 사진으로, 계단 모양의 해안 단구 모습을 담았다.
<수상작 2> 영월군 △△전망대에서 촬영한 사진으로, 산지 사이를 흐르는 감입 곡류 하천의 모습을 담았다.",화산 활동,대보 조산 운동,신생대 지반 융기,지하수의 용식 작용,후빙기 해수면 상승,3
KSAT_2021_03_고3_한국지리,8,"[MultiModal] 그래프는 세 권역의 염전, 대지, 공장 용지 면적을 비교한 것이다. (가)~(다) 권역으로 옳은 것은? [3점]
* 지목별 면적이 가장 넓은 권역의 값을 100으로 했을 때의 상댓값임.
** 대지는 주거용 및 상업용 건물을 짓는 데 활용되는 땅임. (2019년)","① (가) 수도권, (나) 영남권, (다) 호남권","② (가) 수도권, (나) 호남권, (다) 영남권","③ (가) 영남권, (나) 호남권, (다) 수도권","④ (가) 호남권, (나) 수도권, (다) 영남권","⑤ (가) 수도권, (나) 영남권, (다) 수도권",1
KSAT_2021_03_고3_한국지리,10,"다음 자료의 (가), (나)에 들어갈 내용으로 가장 적절한 것은?
[앵커] 재난 방송 센터 연결합니다. ○○○ 기자, 태풍과 멀리 떨어져 있다고 안심할 게 아니군요!
[기자] 네, 현재 대형 태풍은 제주도 서귀포 동쪽을 지나고 있는데, 태풍의 중심에서 멀리 떨어진 강원도 양양에 시간당 100mm가 넘는 폭우가 쏟아졌습니다. 그 이유는 (가) 이 태풍의 바람받이 역할을 하여 영동 지방에 (나) 가 발생했기 때문입니다.","① (가) 태백산맥, (나) 지형성 강수","② (가) 태백산맥, (나) 전선성 강수","③ (가) 소백산맥, (나) 대류성 강수","④ (가) 소백산맥, (나) 지형성 강수","⑤ (가) 소백산맥, (나) 전선성 강수",1
KSAT_2025_06_고3_생활과윤리,1,"(가), (나) 윤리학의 핵심 과제로 가장 적절한 것은?
(가) 윤리학은 도덕 언어의 의미를 분석하고 도덕 추론의 규칙과 절차의 타당성을 검증하여, 윤리학의 학문적 성립 가능성을 탐구해야 한다.
(나) 윤리학은 다양한 관련 학문을 활용하여, 현대 사회에서 발생하는 구체적인 윤리 문제를 해결할 수 있는 실질적 방안을 모색해야 한다.",(가): 도덕 판단의 규범적 근거인 도덕 원리를 정립하는 것이다.,(가): 도덕 현상을 경험적 방법으로 조사하여 설명하는 것이다.,(나): 도덕 문제를 해결할 수 있는 실천 지침을 제공하는 것이다.,(나): 도덕 관행의 발생 과정을 가치 중립적으로 서술하는 것이다.,(가)와 (나): 도덕 명제의 구조를 논리적으로 분석하는 것이다.,3
KSAT_2025_06_고3_생활과윤리,3,"갑, 을 사상가들의 입장으로 가장 적절한 것은?
갑: 기술은 일종의 공허한 힘이다. 기술은 인간에 결속되어 있으며 인간의 노동을 통해 실현되므로, 그것은 선으로도 악으로도 사용될 수 있다. 기술 그 자체는 인간과 전혀 무관하게 광기를 부릴 수 없다.
을: 기술의 본질은 기술적인 어떤 것이 아니다. 기술을 중립적인 것으로 고찰할 때, 우리는 무방비 상태로 기술에 내맡겨진다. 기술 속에 숨어 있는 힘은 존재하는 것에 대한 인간의 관계를 규정한다.",갑: 기술은 인간의 개입이 없다면 인간에게 해가 될 수 없다.,갑: 기술의 활용 방향을 결정할 때 가치 판단을 배제해야 한다.,을: 기술은 인간이 세계와 관계 맺는 방식에 영향을 줄 수 없다.,을: 기술을 수단으로만 여길 때 기술의 종속에서 벗어날 수 있다.,갑과 을: 기술의 본질은 윤리적 성찰을 통해 변화될 수 있다.,1
KSAT_2025_06_고3_생활과윤리,4,"갑, 을 사상가들의 입장으로 가장 적절한 것은?
갑: 배우고 때때로 그것을 익히면 기쁘지 않은가? 벗이 먼 곳에서 찾아오면 즐겁지 않은가? 남이 알아주지 않아도 화내지 않는다면 군자(君子)답지 않은가?
을: 배우면 날마다 더해지고, 도(道)를 행하면 날마다 덜어진다. 덜고 또 덜어내어서 하지 아니함에 이른다. 하지 않으면서도 되지 않는 것이 없다.",갑: 사회 혼란을 해결하려면 서로 차별 없이 사랑[兼愛]해야 한다.,갑: 이익[利]이 의로움[義]에 부합하더라도 추구해서는 안 된다.,을: 스스로 그러한 도를 따름으로써 분별적 지식을 쌓아야 한다.,을: 만물을 이롭게 하고 서로 다투지 않는 모습은 도에 가깝다.,갑과 을: 마음을 집중하고 몸가짐을 살펴 예(禮)를 완성해야 한다.,4
KSAT_2025_06_고3_생활과윤리,6,"다음을 주장한 사상가의 입장으로 가장 적절한 것은?
시민 불복종은 민주 사회를 특징짓는 공공적인 정의관으로부터 생겨난다. 시민 불복종의 이론은 입헌 민주주의에 대한 법적인 관점을 보충하고 있다. 그것은 법에 반하는 것이긴 하지만 법에 대한 충실성과 민주 체제의 정치적 원리들에 호소하는 방식으로 합법적인 민주적 권위에 반대할 수 있는 근거를 정식화하는 것이다.",사회 기본 구조의 규제 원칙에 대한 시민 불복종이 허용될 수는 없다.,시민 불복종이 성립하지 않는 사회는 부정의하다고 볼 수밖에 없다.,시민 불복종이 정의로운 체제의 안정성을 이유로 제한될 수는 없다.,기본적 자유를 제한하는 법은 시민 불복종의 대상일 수밖에 없다.,헌법에 근거한 법을 위반하는 시민 불복종이 정당화될 수는 없다.,1
KSAT_2025_06_고3_생활과윤리,8,"갑, 을 사상가들의 입장으로 가장 적절한 것은?
갑: 자연 상태에서 자연법은 어떤 힘에 대한 공포 없이는 단지 말에 불과한 칼 없는 신약(信約)으로, 인간 생명을 보장할 힘이 없다. 공공의 평화와 안전을 위해 모든 사람의 권력과 힘을 '한 사람' 또는 '하나의 합의체'에 양도해야만 한다.
을: 자연 상태에서 사람들 간의 분쟁을 해결할 공통된 법률이 없기 때문에 발생하는 폐단을 치유할 목적으로 시민 사회가 등장한다. 개인들은 생명, 자유, 자산의 권리를 보호받기 위해 입법부를 구성하기로 합의한다.",갑: 자연 상태의 만인은 만물에 대한 배타적 소유권을 가진다.,갑: 절대 권력을 지닌 국가는 주권자들의 사회 계약으로 탄생한다.,을: 정치 사회에서 시민은 자연법의 집행권 전부를 소유한다.,을: 자연 상태에서 공통된 재판관의 부재는 전쟁 상태를 유발한다.,갑과 을: 국가에 양도하지 않은 개인의 권리가 보장될 수는 없다.,4
KSAT_2025_06_고3_생활과윤리,9,"다음 사상가의 관점에서 <문제 상황> 속 A에게 제시할 조언으로 가장 적절한 것은?
의사소통적 합리성 개념은 담론 참여자들의 생각을 강제 없이 합의하는 논증적 대화를 가능하게 한다. 그 과정에서 담론 참여자들은 주관적인 견해를 극복하고, 이성에 따라 수긍한 공동의 확신으로 삶의 상호 주관성을 확인하게 된다.
<문제 상황>
고등학교 학급 회장 A는 졸업 앨범을 제작할 것인지의 여부를 두고 학급 회의를 진행할 예정이다. 이 주제를 둘러싼 찬반 의견의 대립을 원만히 해결하기 위해, A는 급우들에게 어떤 회의 규칙을 안내할지 고민 중이다.",상대방의 주장에 대한 비판을 지양해야 함을 안내하세요.,개인적 이익이나 신념을 주장해서는 안 됨을 안내하세요.,오류 가능성이 있는 주장을 제기할 수 없음을 안내하세요.,담론 참여자 모두가 합의한 의견에 따라야 함을 안내하세요.,이미 합의한 결론에 대해 재논의해서는 안 됨을 안내하세요.,4
KSAT_2025_06_고3_생활과윤리,11,"다음 신문 칼럼의 입장으로 가장 적절한 것은?
○○ 신문
칼럼
○○○○년 ○○월 ○일
오늘날 많은 사람들은 사회 혼란을 예방하기 위해 인터넷에 그른 의견을 공유하는 일을 금지해야 한다고 주장한다. 하지만 인터넷에 공유되는 의견이 옳은지 그른지와 상관없이 표현의 자유를 억압하는 일은 심각한 피해를 유발할 수 있다. 만일 표현을 억압당한 사람의 의견이 옳은 경우, 우리는 새로운 진리를 얻을 기회를 놓치게 된다. 반대로 그 사람의 의견이 그른 경우, 참과 거짓의 대비를 통해 진리를 보다 생생하게 인식할 기회가 사라진다. 혹은 그 사람의 의견이 그른 것이지만 그 안에 진리가 일부리도 포함된 경우, 그 진리는 세상에 알려질 가능성조차 차단된다. 따라서 인터넷에서 활동하는 모든 개인에게 자신의 어떤 의견이라도 자유롭게 게시할 권리를 인정해야 한다.",인터넷에서 표현의 자유 보장이 진리의 확산에 기여할 수 있다.,인터넷에 공개된 그른 의견 안에 진리가 포함되는 경우는 없다.,인터넷에서 그른 의견을 제한해야만 진리 발견의 기회가 증가한다.,인터넷에서 그른 의견을 표현할 권리도 보장해야 하는 것은 아니다.,인터넷에서 표현의 자유를 제한해도 옳은 의견은 모두 개진될 것이다.,1
KSAT_2025_06_고3_생활과윤리,12,"(가), (나)의 입장으로 가장 적절한 것은?
(가) 성적 관계는 출산과 양육의 책임을 동반할 수 있기에 부부간에만 정당화된다. 부부는 사랑과 신뢰를 바탕으로 한 성적 관계를 통해 쾌락을 얻을 수 있을 뿐만 아니라, 서로를 인격적으로 대우할 수 있다.
(나) 성적 관계는 결혼하지 않은 성인들 사이에서도 상호 간 합의와 사랑이 전제된다면 출산과 상관없이 정당화된다. 정서적 교감을 가능하게 하는 사랑과 결부된 성적 관계는 인간의 고유한 품격을 존중하는 행위이다.",(가): 출산과 무관한 성적 관계는 도덕 판단의 대상이 아니다.,(가): 쾌락을 동반하는 모든 성적 관계는 허용되어서는 안 된다.,(나): 사회 구성원의 재생산이 성적 관계의 유일한 목적이다.,(나): 성적 관계는 성인들 간의 자발적 합의만으로 정당화된다.,(가)와 (나): 사랑이 결여된 성적 관계는 인격을 훼손할 수 있다.,5
KSAT_2025_06_고3_생활과윤리,13,"다음 사상가의 관점에서 <문제 상황> 속 A에게 제시할 조언으로 가장 적절한 것은?
선의지는 행위의 결과를 고려하는 마음이나 자연스러운 마음의 경향성에 따라 옳은 행위를 지향하는 의지가 아니라, 어떤 행위가 옳다는 이유만으로 그 행위를 선택하는 의지이다.
<문제 상황>
고등학생 A는 수업에 필요한 교재를 구입하겠다고 부모님께 말씀드리고 돈을 받았다. 평소 웹툰 구독권을 사고 싶었던 A는 그 돈으로 교재를 구입할지, 웹툰 구독권을 살지 고민 중이다.",지식을 추구하는 자연적 성향에 부합하도록 행동하세요.,부모님과 자신의 이익을 최대화할 수 있도록 행동하세요.,부모님과의 약속을 지켜야 한다는 의무로부터 행동하세요.,공동체의 전통에 따른 신의의 덕목을 고려하여 행동하세요.,자신에게 주어질 쾌락의 질적 차이를 비교하여 행동하세요.,3
KSAT_2025_06_고3_생활과윤리,14,"[MultiModal] (가)의 갑, 을, 병 사상가들의 입장에서 서로에게 제기할 수 있는 비판을 (나) 그림으로 표현할 때, A~F에 해당하는 내용으로 가장 적절한 것은?
(가) 갑: 형벌의 목적은 국가 구성원의 생명 보존에 있다. 형벌은 사회 계약에 기초하며, 일반 의지에 복종하기를 거부하는 자에게 내리는 국가의 강제이다.
을: 형벌의 목적은 범죄 예방에 있다. 종신 노역형은 가장 완강한 자의 마음을 억제시키기에 충분하며, 사형 이상의 확실한 효과를 가진다.
병 : 형벌의 목적은 정의 실현에 있다. 공적인 정의는 동등성의 원리를 기준으로 하며, 오직 보복법만이 형벌의 질과 양을 명확하게 제시할 수 있다.",A: 시민의 생명 보존이 사형의 정당화 근거가 아님을 간과한다.,B와 D: 사형은 범죄 억제력이 없는 비인도적 형벌임을 간과한다.,C: 형벌받아야 할 자의 동의가 형벌권의 기초가 아님을 간과한다.,E: 사형은 시민의 자격을 상실한 자에게 내리는 형벌임을 간과한다.,F: 살인자에게는 사형 이외의 형벌이 정당화될 수 없음을 간과한다.,3
KSAT_2025_06_고3_생활과윤리,16,"갑, 을 사상가들의 입장으로 가장 적절한 것은?
갑: 누가 무(無)를 머리로 삼고, 삶을 등뼈로 삼으며, 죽음을 꽁무니로 삼을 수 있을까? 누가 삶과 죽음, 있음[存]과 없음[亡]이 하나라는 것을 알 수 있을까? 그런 사람이 있다면, 나는 그와 벗을 하고 싶다.
을: 애욕[欲]과 존재[有]와 무명(無明)에서 오는 번뇌로부터 마음이 해탈한 것을 알고서 보니, 나의 생은 이미 다하고, 수행도 이미 이루었으며, 할 일도 이미 마쳐서, 다시는 후세의 몸을 받지 않을 것을 스스로 안다.",갑: 죽음은 기(氣)가 모이고 흩어지는 과정을 벗어나는 것이다.,갑: 삶과 죽음은 운명[命]이므로 기뻐하거나 미워할 필요가 없다.,을: 오온(五蘊)의 반복적 결합과 해체는 우연의 결과일 뿐이다.,을: 불변하는 실체가 존재한다는 사실을 죽음을 통해 알게 된다.,갑과 을: 삶과 죽음은 자연스럽게 순환하기에 고통[苦]이 아니다.,2
KSAT_2025_06_고3_생활과윤리,17,"갑, 을 사상가들의 입장으로 가장 적절한 것은?
갑: 평화 연맹은 이 연맹에 참가한 국가들의 자유를 보호하고 지속시키고자 한다. 이 연맹의 이념은 서서히 모든 국가로 확산되어야 한다. 그럼으로써 영원한 평화로 인도해 갈 이념의 실현 가능성은 분명해질 것이다.
을: 국제 정치는 권력을 얻기 위한 투쟁이다. 국제 정치의 궁극 목표가 무엇이든 간에 권력이 항상 일차적 목표이다. 정치가나 국민이 궁극적으로 추구하는 것으로는 자유, 안전 보장, 번영, 혹은 권력 그 자체 등이 있다.",갑: 평화 연맹이 많아질수록 영원한 평화에 가까워질 수 있다.,갑: 국제법의 이념은 독립적인 국가들 간의 분립을 전제로 한다.,을: 국가 간의 동맹 없이는 국제 평화의 실현은 가능하지 않다.,을: 국제 정치와 국내 정치가 그 본질에 있어서 같을 수는 없다.,갑과 을: 국가 주권의 제한 없이 국제 평화의 실현은 불가능하다.,2
KSAT_2025_06_고3_생활과윤리,18,"[MultiModal] (가)의 주장을 (나) 그림으로 나타낼 때, 에 대한 반론의 근거로 가장 적절한 것은?
(가) 부모가 자신의 미래 자녀에게 행하는 유전적 강화는 이해 당사자의 자율성을 침해하지 않는 행위이므로 허용되어야 한다.",미래 자녀는 자신에게 행해진 유전적 강화에 동의할 것이다.,미래 자녀의 자율성은 유전적 강화에 의해 침해되지 않는다.,유전적 강화는 미래 자녀의 자유 의지 행사를 제약하지 않는다.,미래 자녀에게 유전적 강화를 거부할 기회가 보장되어 있지 않다.,유전적 강화를 받은 미래 자녀는 삶의 방향을 스스로 설계할 수 있다.,4
KSAT_2025_06_고3_생활과윤리,20,"다음을 주장한 사상가의 입장으로 가장 적절한 것은?
종교의 역사에는 돌이나 나무와 같은 일상적 대상 속에 성스러운 것이 나타나는 원시적 성현(聖顯)에서부터 예수 안에 신의 신성이 부여되는 높은 수준의 성현에 이르기까지 일관된 연속성이 흐르고 있다. 하지만 비종교적 인간은 성스러운 것이 돌이나 나무 가운데 현현(顯現)할 수 있다는 것을 이해하기 어렵다. 이와 달리 종교적 인간은 곧 그것이 돌 자체나 나무 자체의 숭배를 의미하는 것이 아니라는 점을 알 수 있다. 그것을 숭배하는 것은 그것이 돌이나 나무가 아니라 성스러운 것을 나타내기 때문이다.",성스러운 것과 속된 것은 대조를 이루기에 공존할 수는 없다.,종교의 역사는 성스러운 여러 실재의 현현들로 이루어져 있다.,돌이나 나무는 현실의 삶 속에 존재하는 성(聖) 그 자체이다.,성스러운 것은 현실 세계를 초월한 공간에서만 드러날 수 있다.,종교적 인간은 체험이 아니라 상상을 통해 성현을 이해할 수 있다.,2
KSAT_2024_07_고3_ERROR,1,"밑줄 친 ①~⑩과 같은 현상의 일반적인 특징에 대한 설명으로 옳은 것은?
알츠하이머병은 '알츠하이머 플라크'라고 불리는 단백질 덩어리가 ⑦ 뉴런을 파괴하여 기억 상실을 초래한다. 현재 이 질병에 대한 치료법이 없는 이유는 우리 뇌의 혈액뇌장벽이 대부분의 약물 전달을 억제하기 때문이다. 혈액뇌장벽은 뇌의 뉴런을 보호하기 위한 국경 통제소와 같은 역할을 하며, 독소와 병원균이 들어오는 것을 차단한다. 최근 과학자들은 혈액뇌장벽을 일시적으로 열어 뇌에 ② 약물을 주입하는 치료 방법을 발표하였다. 또한 이 치료 방법이 ① 노화 지연의 단초가 될 것으로 예측하였다.",①과 같은 현상은 존재 법칙을 따른다.,②과 같은 현상은 개연성의 원리가 적용된다.,⑦과 같은 현상은 보편성보다 특수성이 강하게 나타난다.,⑦과 같은 현상과 달리 ②과 같은 현상은 몰가치적이다.,①과 같은 현상에 비해 ②과 같은 현상은 인과 관계가 분명하다.,2
KSAT_2024_07_고3_ERROR,2,"다음 자료에 대한 설명으로 옳은 것은?
갑은 개인의 행동에 미치는 집단의 영향력을 파악하기 위하여 다음과 같은 연구들을 진행하였다.
[연구 1] 갑은 실험 참가자들을 다수의 모둠으로 구분한 후 모둠별 구성원에게 각각 1번부터 6번까지 번호를 부여하였다. 이후 일정한 길이의 표준선을 참가자들에게 보여준 후, 별도로 제시된 서로 다른 선들 중 표준선과 길이가 같은 선을 고르도록 하였다. 그 결과 참가자들은 모두 표준선과 길이가 같은 선을 선택하였다. 이후 갑은 모둠별로 ⑨1번 참가자를 제외한 나머지 번호 참가자들에게 사전에 표준선과 길이가 다른 선을 고르게 지시하고, 참가자들에게 표준선과 길이가 같은 선을 다시 골라 보도록 하였다. 반복 실험 결과, 1번 참가자의 43%가 다른 참가자의 선택에 ㉠동조 반응을 보였다.
[연구 2] 갑은 표준선과 길이가 다른 선을 고르는 실험 참가자 수를 조정하여 모둠별 총인원만 변화시키고, 그 외 다른 실험 상황은 [연구 1]과 동일한 연구를 실시하였다. 그 결과 1번 참가자의 동조율은 모둠 인원이 2명일 때는 0.3%, 3명일 때는 13.6%, 4명일 때는 31.8%로 나타났으며, 이는 통계적으로 유의미하다는 것을 확인하였다.
[연구 3] 갑은 실험 참가자 4명은 표준선과 길이가 다른 선을, 1명은 표준선과 길이가 같은 선을 고르도록 하고, 그 외 다른 실험 상황은 [연구 1]과 동일한 연구를 실시하였다. 그 결과 1번 참가자의 34%가 다수의 의견에 동조한다는 통계적으로 유의미한 값을 얻었다.","㉠은 실험 집단, ㉠은 통제 집단이다.",㉠은 ㉠의 조작적 정의에 해당한다.,[연구 1]에서 갑은 사전 검사를 실시하였다.,"[연구 2]는 '집단 구성원의 수가 많아질수록 다수 의견에 대한 동조율이 증가할 것이다.'를, [연구 3]은 '소수 의견이 존재하는 경우 그렇지 않은 경우에 비해 다수 의견에 대한 동조율이 클 것이다.'를 지지한다.","갑은 [연구 1], [연구 2], [연구 3]에서 모두 방법론적 이원론에 기초한 연구 방법을 사용하였다.",3
KSAT_2024_07_고3_ERROR,3,"[MultiModal] 자료 수집 방법 A~D의 일반적인 특징에 대한 설명으로 옳은 것은? (단, A~D는 각각 면접법, 실험법, 질문지법, 참여 관찰법 중 하나임.)",A와 달리 B는 연구 대상자와의 정서적 교감을 중시한다.,B에 비해 C는 실제성 높은 생생한 자료를 수집하기에 용이하다.,D에 비해 A는 구조화된 자료를 수집하기에 용이하다.,"A, C에 비해 D는 연구자의 주관이 개입될 가능성이 높다.","B, D에 비해 C는 자료 수집 상황에 대한 통제 정도가 높다.",2
KSAT_2024_07_고3_ERROR,4,"A, B에 대한 설명으로 옳은 것은? (단, A, B는 각각 산업 사회, 정보 사회 중 하나임.)
A는 주로 노동과 자본을 집약하여 부가 가치를 창출한다. B는 일반적으로 지식과 정보가 부가 가치 창출의 원천으로 활용되며, A에 비해 (가) 이/가 낮은 특징이 나타난다.",A에 비해 B는 의사 결정의 분권화 정도가 낮다.,B에 비해 A는 직업의 이질성이 높다.,"A는 다품종 소량 생산이, B는 소품종 대량 생산이 지배적이다.",(가)에는 '비대면 접촉의 비중'이 들어갈 수 있다.,(가)에는 '가정과 일터의 결합 정도'가 들어갈 수 없다.,5
KSAT_2024_07_고3_ERROR,5,"사회적 소수자 A~C에 대한 설명으로 옳은 것은?
A는 갑국에서 소수 민족의 자녀로 태어나 갖은 차별을 받았다. 결국 A는 갑국을 떠나 을국으로 이주했지만 갑국의 소수 민족은 게으르다는 편견 때문에 취업에 계속 실패했다. 을국에서 생활에 어려움을 겪던 A는 취업에 대한 조언을 얻기 위해 지인의 소개로 대기업 사원 B를 만났다. 하지만 B도 여성이라는 이유로 회사 내에서 주요 직책은 맡지 못하고 있다는 사실을 알게 되었다. 이러한 경험을 토대로 A와 B는 흔치 않은 피부색을 가졌다는 이유로 B의 회사에서 차별받던 C와 함께 사회적 소수자 차별을 금지하는 내용의 입법 청원을 제기하였다.",A는 신체적 특징을 이유로 역차별을 받았다.,B는 선천적 요인으로 인해 차별을 받았다.,B와 달리 A는 한 사회 내에서 여러 사회적 소수자 집단에 중첩되어 속해 있다.,B와 달리 C는 문화적 특징으로 인해 차별을 받았다.,"A, B, C 모두 사회적 소수자에 대한 차별을 개인적 차원에서 해결하고자 하였다.",2
KSAT_2024_07_고3_ERROR,7,"밑줄 친 ①~에 대한 설명으로 옳은 것은?
갑국에는 특별한 날에 누구나 고기 요리를 이웃과 나누어 먹는 ① 문화가 존재하였다. 갑국 사람들의 이러한 풍습에도 불구하고 갑국 정부는 육류 생산 과정에서 초래되는 생태계 파괴와 동물 복지 문제를 이유로 대체육 소비를 권장하였다. 하지만 갑국 사람들은 대체육의 식감과 맛 때문에 실제 고기를 고수하였다. 갑국 정부의 대체육 개발 연구 지원 사업에 선정된 ②A 기업은 실제 고기의 맛, 식감을 완벽히 구현한 새로운 대체육을 개발하였다. 이는 갑국에서 외식 산업, 의류 산업 등 다양한 분야에 변화를 가져왔다.
* 대체육: 동물 세포와 식물 성분을 활용하여 실제 고기처럼 만든 인공 고기",①은 좁은 의미의 문화에 해당한다.,①은 비물질문화에 해당한다.,②은 문화 지체 현상에 해당한다.,②에는 문화의 공유성이 부각되어 있다.,①에는 문화의 전체성이 부각되어 있다.,5
KSAT_2024_07_고3_ERROR,8,"빈곤의 유형 A, B에 대한 설명으로 옳은 것은? (단, A, B는 각각 절대적 빈곤, 상대적 빈곤 중 하나임.)
1995년 세계 정상회의 결과 발표된 유엔 선언은 A에 대해 ""기본적인 인간 욕구의 심각한 박탈 상태를 의미하며, 이러한 욕구에는 음식, 안전한 식수, 위생 시설, 건강, 주택, 교육, 정보 등을 포함한다.”고 정의하였다. 한편 B도 A와 마찬가지로 물질적인 측면의 결핍뿐만 아니라 비물질적인 측면에서의 결핍까지 포함한다. 가령 특정 지역 사회에서 대다수를 차지하는 백인 가정 자녀들이 대학 교육까지 이수하는 데 비해 흑인 가정 자녀들은 교육 수준이 낮다면 비록 물질적으로는 생계에 큰 지장이 없다 하더라도 흑인 가정 자녀들은 B에 해당한다고 할 수 있다.",A는 사회 구성원의 소득 분포 상태를 고려하지 않는 개념이라는 평가를 받는다.,B는 개인이 스스로 빈곤하다고 인식하는 상태를 의미한다.,B를 판단하는 기준선과 달리 A를 판단하는 기준선은 시간과 장소에 관계없이 보편적으로 적용된다.,"소득 수준이 높은 국가에서는 A가, 저개발 국가에서는 B가 나타나지 않는다.",상대적 빈곤선이 절대적 빈곤선보다 높으면 B에 해당하는 모든 가구는 A에 해당한다.,1
KSAT_2024_07_고3_ERROR,9,"일탈 이론 A~D에 대한 설명으로 옳은 것은? (단, A~D는 각각 뒤르켐의 아노미 이론, 머튼의 아노미 이론, 차별 교제 이론, 낙인 이론 중 하나임.)
사회학자: 자신이 일탈 행동을 하게 된 사연에 대해 말씀해 주세요.
갑: 우리 사회는 경제적 성공을 강요하지만 저는 합법적인 방법으로는 부자가 될 수 없어 범죄를 저지르게 되었습니다. 이후 주변 사람들이 저를 사회의 낙오자로 취급하였고 결국 자포자기의 심정으로 다시 범죄를 저지르게 되었습니다.
을: 저는 범죄자인 친구와 함께 살면서 범죄에 대한 호의적 태도를 갖게 되었고 결국 범죄 행위에 가담하여 수감생활을 하게 되었습니다. 출소 이후 급격하게 변화한 사회 규범과 전통적 가치관의 충돌로 인한 혼란으로 방황하다가 저는 다시 범죄자가 되었습 니다.
병: 저는 한 번의 실수를 하였지만 사람들은 저를 범죄자로 취급했 습니다. 저 또한 제 자신을 범죄자라고 생각하게 되니 진짜 범죄 자가 되는 것이 어렵지 않았습니다. 이후 교도소에서 반성하며 지내보려 했지만 다른 재소자에게 새로운 범죄 기술을 배워 재 범을 저질렀습니다.
사회학자: 갑의 일탈 행동은 A와 B, 을의 일탈 행동은 C와 D, 병의 일탈 행동은 B와 D로 설명할 수 있습니다.",A와 달리 B는 문화적 목표와 제도화된 수단의 괴리를 일탈 행동의 원인으로 본다.,B와 달리 C는 일탈자의 부정적 자아가 형성되는 과정에 주목 한다.,C와 달리 D는 사회 구성원 간 상호 작용을 통한 일탈 행동의 발생에 관심을 둔다.,"A, B와 달리 C는 사회 구조적 관점에서 일탈을 설명한다.","B, D와 달리 A는 일탈을 규정하는 객관적 기준이 없다고 본다.",3
KSAT_2024_07_고3_ERROR,10,"[MultiModal] 다음 자료에 대한 분석으로 옳은 것은?
<직장 생활 고충에 대한 설문 조사> 소속사: 기업 성명: 갑
1. 당신의 과거 직장 생활 경력은?
 -○○건설 재무팀 5년, △△전자 회계팀 3년
2. 직장 생활에서의 어려움 또는 문제점은?
 -젊은 사원들의 중도 퇴사율이 높아 업무 피로도가 누적되어 이직을 고민 중임.
 -노동조합 간부로서 사용자와의 단체 협약 사항 조율이 어려움.
 -환경 관련 시민 단체의 지속적인 민원이 발생함.
3. 회사에 요구하는 점은?
 -업무 피로도가 높은 임직원을 대상으로 기업교육 전문업체의 치유 및 회복 프로그램을 제공하였으면 함.
 -독서 동호회, 산악회, 배드민턴 클럽과 같이 사내 구성원 간 친밀감을 증대시키는 활동을 지원하였으면 함",갑이 속한 공식 조직은 2개이다.,갑은 역할 갈등을 경험하고 있다.,갑이 진술한 자발적 결사체는 3개이다.,갑은 결합 자체가 목적인 집단을 활용한 지원을 요구하였다.,갑은 2차적 사회화 기관이자 공식적 사회화 기관에 속해 있다.,1
KSAT_2024_07_고3_ERROR,11,"[MultiModal] 갑~병의 문화 이해 태도에 대한 설명으로 옳은 것은?
갑: A국의 일부다처제는 남녀 간 불평등한 권력 관계의 산물이야. A국은 세계에서 가장 우수한 우리 나라의 결혼 형태를 본받아야 해.
을: 아니야. A국은 우리 나라보다 선진국이기 때문에 A국의 일부다처제는 우리 나라의 일부일처제보다 더 우월한 결혼 형태야.
병: 나는 두 사람과 다른 생각을 가지고 있어. 우리 나라와 A국의 결혼 형태가 형성된 사회적 배경 및 맥락을 바탕으로 각 문화를 이해해야 해.",갑의 태도는 타문화에 대한 긍정적 인식에서 비롯된다.,을의 태도는 자문화를 독자적으로 계승하는 데 기여한다.,병의 태도는 문화 간 우열을 평가할 수 있다고 본다.,병의 태도와 달리 갑의 태도는 타문화와의 마찰을 일으킬 수 있다는 비판을 받는다.,병의 태도와 달리 을의 태도는 문화 제국주의로 나아갈 수 있다는 비판을 받는다.,4
