test_id,number,problem,choice_1,choice_2,choice_3,choice_4,choice_5,answer
KSAT_2025_06_고3_한국사,18,"다음 담화문을 발표한 정부의 경제 정책으로 옳은 것은?
--- 두 차례의 경제 개발 5개년 계획을 성공적으로 완수하고 다시 제3차 5개년 계획을 수립하여 새해부터 이를 착수하게 된 것을 국민 여러분과 더불어 충심으로 기쁘게 생각하는 바입니다. ...(중략)... 우리는 새로운 계획 기간 중에 철강·기계·조선 등 중화학 공업을 건설하며, 수출의 획기적인 증대로 국제 수지를 개선하는 데 역점을 둘 것입니다.",균역법을 시행하였다.,새마을 운동을 전개하였다.,지계아문에서 지계를 발급하였다.,경제 협력 개발 기구[OECD]에 가입하였다.,"유상 매입, 유상 분배의 농지 개혁법을 제정하였다.",2
KSAT_2025_06_고3_한국사,20,"[MultiModal] 밑줄 친 '채택'이 이루어진 시기를 연표에서 옳게 고른 것은?
--- <회담에 임했던 정부 입장>
정부는 분단 55년 만에 최초로 남북의 최고 당국자가 만난다는 사실 자체만으로도 매우 의미 있는 일이라고 보았습니다. 대통령께서는 이 기회를 통해 그간의 적대 관계에 종지부를 찍고, 민족사에 새로운 전기를 마련하여 조국의 통일로 나아가야 한다는 각오로 방북길에 올랐습니다. ......(중략)...... 대통령과 김 위원장은 진지하고 격의 없는 토론을 통해 6월 15일 발표된 남북 공동 선언을 채택하기에 이른 것입니다.
(가) 남북 협상, (나) 5·16 군사 정변, (다) 7·4 남북 공동 성명 발표, (라) 5·18 민주화 운동, (마) 남북 기본 합의서 체결, 10·4 남북 공동 선언(남북 관계 발전과 평화 번영을 위한 선언) 합의",(가),(나),(다),(라),(마),5
KSAT_2025_03_고3_한국사,1,"[MultiModal] 다음 역할극의 주제로 가장 적절한 것은?
--- 흉년이 들어 곡식이 잘 익지 않았습니다. 제천 행사인 영고를 준비하는 데에도 어려움이 많습니다. / 왕이 어질지 못해서입니다. 그 책임을 왕에게 물어 물러나게 하여야 합니다.",고조선의 사회 모습,부여의 정치적 특징,신라 말 호족 세력의 성장,고려 중앙 집권 체제의 한계,조선 붕당 정치의 전개,2
KSAT_2025_03_고3_한국사,2,"[MultiModal] (가)에 들어갈 내용으로 가장 적절한 것은?
--- <한국사 수업 활동지>
3학년 ○○○반
◎ 삼국 시대의 왕을 선택하여 왕의 주요 활동을 연대기로 작성하시오.
선택한 왕 ΔΔ
○ 원년, 무령왕의 뒤를 이어 즉위함.
○ 16년, (가)을 남부여로 고침, 나라 이름
주요 활동
○ 29년, 신라와 연합하여 고구려를 공격하고, 한강 하류 일대를 수복함.
○ 32년, 관산성 전투에서 전사함.",동북 9성을 쌓고,3성 6부를 설치하고,수원 화성을 축조하고,수도를 사비로 옮기고,4군 6진 지역을 개척하고,4
KSAT_2025_03_고3_한국사,3,"(가), (나) 시기 사이에 있었던 사실로 옳은 것은?
--- (가) 최우가 강화로 천도하고, 다음날 군대를 동원하여 강화에 궁궐을 짓기 시작하였다.
(나) 고관들이 개경으로 수도를 옮길 것을 정하고 날짜를 게시하였으나, 삼별초가 다른 마음을 품고 따르지 않았다.",이사부가 우산국을 복속시켰다.,을지문덕이 살수에서 활약하였다.,이순신이 명량 해전에서 승리하였다.,서희가 적장 소손녕과 외교 담판을 벌였다.,김윤후가 처인성에서 몽골의 살리타를 사살하였다.,5
KSAT_2025_03_고3_한국사,4,"[MultiModal] (가) 국가의 문화에 대한 설명으로 옳은 것은?
--- <가정통신문>
제목: 역사 동아리 체험 학습 실시 안내
학부모님 가정에 항상 행복과 평안이 가득하시길 기원합니다. 우리 학교 역사 동아리 △△△에서는 학생들의 역사에 대한 흥미를 높이고 우리 문화유산에 관한 관심을 증대시키기 위하여 역사 체험 학습을 다음과 같이 실시하고자 합니다.
1. 주제: 경주, (가) 천년의 고도
2. 대상: 역사 동아리 △△△ 20명
3. 기간: 2025. 3. ○○. ~ 2025. 3. ○○. (2박 3일)
4. 장소: 불국사, 첨성대 등 경주 일대 유적지",석굴암을 조성하였다.,훈민정음을 창제하였다.,육영 공원을 설립하였다.,팔만대장경을 조판하였다.,광개토 대왕릉비를 건립하였다.,1
KSAT_2025_03_고3_한국사,6,"[MultiModal] 밑줄 친 '이 왕'의 재위 기간에 있었던 사실로 옳은 것은?
--- 여러분이 계신 이곳은 덕수궁 즉조당입니다. '즉조'는 왕의 즉위를 뜻하는 말로, 즉조당의 이름은 서인이 주도한 반정으로 광해군을 몰아내고 왕위에 오른 이 왕이 이곳에서 즉위식을 거행한 것에서 유래하였습니다.",별무반이 편성되었다.,후백제가 멸망하였다.,병자호란이 발발하였다.,독서삼품과가 마련되었다.,강화도 조약이 체결되었다.,3
KSAT_2025_03_고3_한국사,8,"밑줄 친 '이 봉기'에 대한 설명으로 옳은 것은?
--- 세도 정권에 맞서 일어난 이 봉기는 금방 진압될 것이라는 순조의 기대와 달리 해를 넘겨 계속되었다. 홍경래가 이끄는 봉기군이 정주성을 장악하고 버티자, 관군은 성 밑으로 땅굴을 파 내려가기 시작하였다. 수일간의 작업 끝에 성 밑에 도달한 관군은 화약을 폭발시킨 후 성벽이 무너진 틈을 타 일시에 공격하여 봉기군을 진압하였다.",서경 천도를 주장하였다.,신간회의 지원을 받았다.,제물포 조약 체결에 영향을 끼쳤다.,평안도 지역에 대한 차별에 반발하였다.,한반도에 대한 신탁 통치 결정에 반대하였다.,4
KSAT_2025_03_고3_한국사,9,"다음 격문이 작성된 당시에 볼 수 있는 모습으로 가장 적절한 것은?
--- 일본은 우리의 황제를 폐위시키고, 우리의 마을을 파괴하고, 우리의 형제들을 죽이고, 우리의 땅을 빼앗고, 우리의 이익을 빼앗았습니다....(중략)... 일본인들은 우리의 봉기를 두고 곤충이 큰 나무를 옮기려 하는 시도에 비유할지 모르지만 우리는 결국 우리가 승리할 것이라고 확신합니다. - 창의대장 이인영",주자감에서 공부하는 학생,의병에 가담하는 해산 군인,전민변정도감 설치를 명하는 국왕,백두산정계비에 글씨를 새기는 석공,황국 신민 서사 암송을 강요하는 일본인 교사,2
KSAT_2025_03_고3_한국사,10,"[MultiModal] (가) 정부가 추진한 정책으로 옳은 것은?
--- [뮤지엄 숍]
환구단 배지
- 가격: 7,000원
- 상품 소개: 고종이 하늘에 제사를 지내고 (가)의 황제로 즉위한 장소인 환구단의 모습을 담은 배지입니다. 환구단은 일제에 의해 대부분 헐리고 현재는 부속 건물인 황궁우 등만 남아 있습니다.",노비안검법을 시행하였다.,군국기무처를 설치하였다.,대한국 국제를 제정하였다.,삼청 교육대를 운영하였다.,산미 증식 계획을 추진하였다.,3
KSAT_2025_03_고3_한국사,11,"[MultiModal] (가) 사건의 배경으로 가장 적절한 것은?
--- 우리 박물관이 새롭게 조성한 외규장각 의궤실을 공개합니다. 외규장각 의궤는 (가) 때 프랑스 군대에 의해 무단 반출되었던 조선 왕실의 기록물입니다. 외규장각을 떠난 지 145년 만에 고국으로 돌아온 의궤를 이제 여러분에게 상설 전시로 선보입니다.",병인박해가 일어났다.,단발령이 시행되었다.,조선책략이 유포되었다.,이자겸이 난을 일으켰다.,친명 배금 정책이 추진되었다.,1
KSAT_2025_03_고3_한국사,12,"밑줄 친 '이 시기'에 일제가 실시한 정책으로 옳은 것은?
--- [한국사 탐구 보고서] 피해자의 목소리로 듣는 강제 동원의 역사
3학년 ○○○반
1. 구술자: 이△△(19년생)
2. 면담 및 구술 내용
- 면담자: 할아버지, 몇 살 때 어디로 강제 동원 되셨나요?
- 구술자: 17살 때 일본 야하타 제철소로 갔지.
- 면담자: 할아버지께 징용 명령이 나온 거예요?
- 구술자: 그렇지. 면서기가 집으로 와서는 “징용되었으니까 며칠까지 면사무소로 와라.”라고 그랬어. 도망가면 부모님이 고통을 당하니까, 하는 수 없이 면사무소로 갔지. 그랬더니 내 일본식 성명을 징용 통지서에 적으라고 하더라고.
3. 면담 소감: 일제가 중일 전쟁을 일으킨 후 침략 전쟁을 확대하던 이 시기에 국민 징용령을 내려서 한국인들을 공장 등에 강제로 끌고 간 정황을 구체적으로 알게 되었다.",회사령을 제정하였다.,당백전을 발행하였다.,광무개혁을 추진하였다.,국가 총동원법을 시행하였다.,사사오입 개헌을 단행하였다.,4
KSAT_2025_03_고3_한국사,13,"(가) 운동에 대한 설명으로 옳은 것은?
--- 지난달에 대구에서 군민 대회를 크게 열고 나랏빚 1,300만 원을 갚기 위한 (가)의 취지서를 낭독하니, 자리를 가득 메운 인민이 눈물을 흘리며 담뱃대를 일제히 땅에 던지고 의연금을 앞다투어 내는데 ...(중략)... 심지어 걸인, 날품팔이까지 먼저 나라가 있어야 백성이 있다고 하며 다수의 의연금을 내니 가히 천의(天意)와 인심(人心)을 볼 수 있었습니다.",호헌 철폐를 주장하였다.,치안 유지법에 의해 탄압받았다.,대한매일신보 등 언론의 지원을 받았다.,일본의 황무지 개간권 요구를 철회시켰다.,이만손 등이 만인소를 올리는 계기가 되었다.,3
KSAT_2025_03_고3_한국사,14,"자료를 활용한 탐구 활동으로 가장 적절한 것은?
--- 백정 사회에서는 반만년 장구한 사이에 얼마나 많은 피눈물을 흘렸으리오. ...(중략)... 진주의 강상호, 신현수, 천석구 세 사람이 어느 날 촌락을 방문하고 계급 타파의 시급함을 이야기한 바, 백정들이 혹은 붙들고 통곡하며, 혹은 “우리의 앞길은 버렸으나 우리의 후손은 문명의 길에 나아가게 하여 주시오.”라고 하였다. - 『○○일보』, 1923년 4월 30일 자 -",새마을 운동의 영향을 알아본다.,대동법의 실시 배경을 살펴본다.,대한 자강회의 활동 시기를 조사한다.,조선 형평사의 설립 목적을 파악한다.,최승로의 시무 28조 내용을 분석한다.,4
KSAT_2025_03_고3_한국사,15,"[MultiModal] (가) 선거에 대한 설명으로 옳은 것은?
--- [노래로 배우는 한국사]
총선거의 노래
남녀의 평등 선거가 우리의 자주독립
이성(異性)의 뭉치는 힘은 조국의 광복이라네
세계의 참된 평화는 조선의 독립이라오
평화를 희망하는 이 나와서 투표합시다
이 노래는 유엔 한국 임시 위원단이 참관한 가운데 실시된 (가)을/를 홍보하기 위해 만들어졌다. 노랫말에는 만 21세 이상의 남녀에게 투표권을 부여한 우리나라 역사상 최초의 보통 선거인 (가)의 의미가 잘 드러나 있다.",제헌 국회 의원을 선출하였다.,통리기무아문에서 추진하였다.,유신 헌법에 따라 실시되었다.,대한 제국 수립에 영향을 끼쳤다.,4·19 혁명이 일어나는 계기가 되었다.,1
KSAT_2025_03_고3_한국사,16,"[MultiModal] (가) 군사 조직에 대한 설명으로 옳은 것은?
--- 이것은 (가) 제2 지대 소속인 이시흥의 대원증입니다. 왼쪽에는 이시흥의 사진과 함께 연령, 입대 시기 등이 기록되어 있고, 오른쪽에는 대한민국 임시 정부 주석 김구의 사진 아래 대원 철칙이 기재되어 있습니다. (가) 제2 지대는 그 일부가 미국 전략 정보국[OSS]과 협력하여 국내 진공 작전을 추진하였습니다.",위화도 회군을 단행하였다.,봉오동 전투에서 승리하였다.,인천 상륙 작전을 전개하였다.,대마도(쓰시마섬)를 정벌하였다.,인도·미얀마 전선에 투입되었다.,5
KSAT_2025_03_고3_한국사,17,"자료에 나타난 민주화 운동에 대한 설명으로 옳은 것은?
--- 정부·군 당국과 학생·시민들이 대치하고 있는 한국의 광주에는 공수 부대 등의 병력이 시 주변에 배치되어 총공격을 준비하고 있으며, 시내에 진을 치고 있는 시민군에 압력을 가하고 있다. 이러는 중에 광주의 유력 인사들은 수습 대책 위원회를 만들어 연행자의 석방, 사망자에 대한 정부의 보상, 보복 금지 등의 조건을 제시하며 중재에 적극적으로 나섰다.",헌의 6조가 결의되는 배경이 되었다.,대통령 직선제 개헌의 계기가 되었다.,김옥균 등의 급진 개화파가 주도하였다.,신군부 세력의 권력 장악에 저항하였다.,윌슨이 제기한 민족 자결주의의 영향을 받았다.,4
KSAT_2025_03_고3_한국사,18,"밑줄 친 '이 단체'에 대한 설명으로 옳은 것은?
--- 단도, 단총, 폭발탄 등으로 암살, 방화 등의 행동을 하여 조선 민족의 독립을 기도하는 비밀 단체로 유명한 이 단체가 지난 29일 모처에서 비밀리에 총회를 열었다. 단장 김원봉 이하 단원 일동은 태극기 아래에서 생명을 희생하여 독립운동에 종사하기로 선서식을 행하였다.",교조 신원 운동을 전개하였다.,부마 민주 항쟁에 참여하였다.,윤봉길이 단원으로 활동하였다.,"오산 학교, 대성 학교를 설립하였다.",조선 혁명 선언을 활동 지침으로 삼았다.,5
KSAT_2025_03_고3_한국사,19,"[MultiModal] 자료가 작성된 시기를 연표에서 옳게 고른 것은?
--- 우리 헌법은 제1조①에 '대한민국은 민주 공화국'이라는 국체를 명시하고, 한 사람에 의한 장기 집권으로 이와 같은 국체를 손상시키는 1인 독재가 출현할 것을 우려한 나머지 헌법 제69조③에다 특별히 '대통령은 1차에 한하여 중임할 수 있다.'라고 명백한 권한 규정을 하였습니다....(중략)... 그럼에도 불구하고 대통령과 민주 공화당이 이제 이와 같은 3선 금지 규정을 뜯어고치려고 한 것은 민주 헌법의 기본을 짓밟는 중대한 헌법 파괴 행위라고 규정하지 않을 수 없습니다.",(가),(나),(다),(라),(마),3
KSAT_2025_03_고3_한국사,20,"[MultiModal] 밑줄 친 '가입'이 이루어진 정부 시기에 있었던 사실로 옳은 것은?
--- 자료는 한국 대표단이 사용한 유엔 총회장 입장권이다. 오른쪽 상단에 유엔 휘장이 인쇄되어 있고, 하단에는 'REP OF KOREA' 및 날짜가 찍혀 있다. 입장권이 사용된 날은 뉴욕에서 열린 제46차 유엔 총회 기간 중 하루로, 이 기간에 남북한 유엔 동시 가입이 이루어졌다.",원수부가 설치되었다.,연통제와 교통국이 운영되었다.,남북 기본 합의서가 채택되었다.,금강산 관광 사업이 시작되었다.,한미 상호 방위 조약이 체결되었다.,3
KSAT_2024_04_고3_한국사,1,"(가) 국가에 대한 설명으로 옳은 것은?
(가)의 진흥왕이 이사부에게 명하여 대가야를 공격하게 하였다. 이때 사다함이 함께 가기를 청하였으나 왕은 그의 나이가 어리다고 여겨 허락하지 않았다. 그러나 사다함의 뜻이 확고하여 이사부를 보좌하도록 하였다....(중략)...(가)의 군대가 대가야에 이르자, 사다함이 이사부에게 청하여 군사를 거느리고 먼저 성안으로 들어갔다. 대가야인들이 갑작스러운 침입에 놀라 막아 내지 못하였고, 결국 대가야가 멸망하였다.",삼국을 통일하였다.,대조영이 건국하였다.,평양을 수도로 삼았다.,전시과 제도를 운영하였다.,대한국 국제를 반포하였다.,1
KSAT_2024_04_고3_한국사,2,"[MultiModal](가) 왕조의 문화에 대한 설명으로 옳은 것은?
한국사 온라인 교실: 이번 시간에는 (가)의 불교문화에 대해 학습하였습니다. 이 시대에는 특색 있는 불상과 다양한 형태의 석탑이 만들어지고, 대장경이 조판되는 등 불교문화가 발달하였습니다. (가)의 불교 문화유산을 찾아서 공유해 보세요.
[이미지: 논산 관촉사 석조 미륵보살 입상, 평창 월정사 팔각 구층 석탑, 팔만대장경판]",무령왕릉이 축조되었다.,삼국유사가 편찬되었다.,육영 공원이 설립되었다.,수원 화성이 건설되었다.,광개토 대왕릉비가 건립되었다.,2
KSAT_2024_04_고3_한국사,3,"다음 자료에 나타난 전쟁의 영향으로 가장 적절한 것은?
오랑캐가 황제를 칭하니, 내가 천하의 대의를 위하려다 전란을 만났다. 지금 군신 모두가 남한산성을 지키고 있으니 오로지 결전만 있을 뿐이다. 이기면 모두 온전할 것이요, 이기지 못하면 모두 죽을 것이다. 사방에서 원병이 계속 올 것이니, 마음과 힘을 합하여 떨치고 일어난다면 청군이 아무리 강해도 물리칠 수 있을 것이다.",북벌론이 대두되었다.,별무반이 조직되었다.,천리장성이 축조되었다.,구미 위원부가 설치되었다.,전국 각지에 척화비가 세워졌다.,1
KSAT_2024_04_고3_한국사,4,"밑줄 친 '국왕'에 대한 설명으로 옳은 것은?
청소년을 위한 한국사 교양 강좌: 우리 도서관에서는 고려 제4대 국왕이 추진한 왕권 강화 정책을 주제로 강좌를 마련하였습니다. 관심 있는 청소년의 많은 참여 바랍니다.
[강연 순서]
1부 광덕, 준풍 등 독자적인 연호를 사용하다
2부 쌍기의 건의를 수용하여 과거제를 도입하다
3부 관리들의 위계질서 확립을 위해 백관의 공복을 정하다
○ 일시: 2024년 ○○월 ○○일 14시
○ 장소: ○○ 도서관 시청각실",훈민정음을 창제하였다.,쌍성총관부를 공격하였다.,노비안검법을 시행하였다.,교육입국 조서를 반포하였다.,22담로에 왕족을 파견하였다.,3
KSAT_2024_04_고3_한국사,5,"다음 자료를 활용한 탐구 활동으로 가장 적절한 것은?
프랑스군이 강화도를 침범하자, 조정에서는 양헌수를 보내 적을 몰아내도록 하였다. ...(중략)... 양헌수는 “정족산성은 군사 요충지이므로 사수해야 한다.""라고 하며 부대를 이끌고 산성으로 들어가 병사들을 매복시켰다. 과연 프랑스군이 정족산성의 동문과 남문으로 쳐들어오니 숨어 있던 병사들이 들고 일어나 적들을 물리쳤다.",병인박해의 영향을 알아본다.,아관파천의 결과를 파악한다.,백두산정계비의 내용을 살펴본다.,4군 6진 지역의 개척 과정을 찾아본다.,애치슨 선언이 발표된 시기를 조사한다.,1
KSAT_2024_04_고3_한국사,6,"밑줄 친 '이 법'의 시행 결과로 옳은 것은?
역사극 시나리오 S#5. 국왕과 관리의 대화
국왕: 왕의 정사는 백성을 편안하게 하는 것보다 우선할 일이 없다. 이 법이 경기에서 시행된 지 십여 년이 되었는데 백성들의 삶은 어떠한가?
관리: 공납을 토산물 대신 쌀, 베 등으로 거두니, 백성들이 매우 편하게 여기고 있습니다. 또한 방납의 폐단도 줄었다고 합니다. 비록 이 법을 모든 도에 시행할 수 없다 하더라도, 우선 2~3개 도에 확대하면 보다 많은 백성이 혜택을 누릴 수 있을 것입니다.
국왕: 대신들과 의논하도록 하겠다.",지계가 발급되었다.,공인이 성장하였다.,녹읍이 폐지되었다.,당백전이 발행되었다.,황국 중앙 총상회가 결성되었다.,2
KSAT_2024_04_고3_한국사,8,"다음 자료에 나타난 운동에 대한 설명으로 옳은 것은?
전봉준이 이끄는 농민군이 관군과 황토현에서 대치하였다. 새벽 즈음 안개가 자욱하여 사방을 분간할 수 없었는데, 갑자기 포성이 울리더니 관군의 진영으로 포탄이 떨어졌다. 농민군은 우왕좌왕하는 관군을 삼면에서 포위하고 함성을 지르며 공격하였다. 이에 관군이 일시에 무너졌다.",조선 형평사가 주도하였다.,순종의 장례일을 기해 일어났다.,집강소를 통해 개혁을 추진하였다.,서경 천도와 금국 정벌을 주장하였다.,삼정이정청이 설치되는 계기가 되었다.,3
KSAT_2024_04_고3_한국사,9,"[MultiModal] 밑줄 친 '이 신문'에 대한 설명으로 옳은 것은?
대한민국 KOREA 430, 대한독립에 헌신한 외국인 어네스트 토마스 베델. 이 우표는 대한 제국의 국권 회복을 위해 노력한 영국 출신 언론인 베델을 기리기 위해 제작되었다. 베델은 양기탁과 함께 이 신문을 창간하였고, 을사늑약의 부당함을 알린 고종의 친서를 게재하는 등 일제의 침략을 비판하였다.",박문국에서 발간되었다.,브나로드 운동을 전개하였다.,천도교의 기관지로 발행되었다.,국채 보상 운동의 확산에 기여하였다.,모스크바 3국 외상 회의의 결정 사항을 보도하였다.,4
KSAT_2024_04_고3_한국사,10,"밑줄 친 '봉기'에 대한 설명으로 옳은 것은?
역사 속 오늘. 7월 23일: 구식 군인들의 불만이 폭발하다
7월 23일은 구식 군인들이 신식 군대인 별기군과의 차별 대우에 반발하여 봉기를 일으킨 날이다. 이날 구식 군인들은 하층민과 합세하여 선혜청 당상 민겸호의 집을 부수었다. 또한 별기군의 일본인 교관을 살해하고, 일본 공사관을 습격하였다.",단발령 철회를 요구하였다.,치안 유지법에 의해 탄압받았다.,통리기무아문이 설치되는 배경이 되었다.,김부식이 이끄는 관군에 의해 진압되었다.,조·청상민 수륙 무역 장정 체결에 영향을 주었다.,5
KSAT_2024_04_고3_한국사,11,"다음 자료에 나타난 민족 운동의 영향으로 가장 적절한 것은?
[영상으로 만나는 5분 한국사]
안창호, 이승훈 등이 국권 회복을 위해 조직한 비밀 결사인(가)의 주요 활동을 영상을 통해 만나 보세요.
1부 민족 교육을 위한 학교를 세우다: 정주에 오산 학교, 평양에 대성 학교를 설립하여 애국심이 투철한 인재를 양성하고자 하였다.
2부 민족 산업 육성을 위해 노력하다",독립문을 건립하였다.,어린이날을 제정하였다.,수선사 결사 운동을 전개하였다.,국외 독립운동 기지를 건설하였다.,우리말(조선말) 큰사전 편찬을 추진하였다.,4
KSAT_2024_04_고3_한국사,12,"다음 자료에 나타난 민족 운동의 영향으로 가장 적절한 것은?
토요일 오후 태화관에 모인 민족 대표들은 독립 선언식을 거행하였다....(중략)... 탑골 공원에 모여 있던 군중이 거리로 나섰다. 그들은 질서정연하게 행진하며 두 손을 높이 올려 '독립 만세'를 외쳤다. 일부 학생은 외국 영사관에 독립 선언서를 전달하며 한국의 독립 의지를 알렸다.",정동행성이 설치되었다.,홍범 14조가 반포되었다.,강화도 조약이 체결되었다.,이만손 등이 영남 만인소를 올렸다.,일제가 이른바 문화 통치를 실시하였다.,5
KSAT_2024_04_고3_한국사,13,"[MultiModal] 밑줄 친 '이 단체'에 대한 설명으로 옳은 것은?
이달의 독립운동가 나석주
“나는 조국의 자유를 위하여 투쟁하였다. 이천만 민중아, 분투하여 쉬지 마라!""
나석주는 조국 독립에 대한 뜻을 품고 중국으로 건너갔다. 그는 김원봉이 중심이 되어 조직한 이 단체에 가입하고 거사를 준비하였다. 이후 나석주는 서울에 잠입하여 조선 식산 은행과 동양척식 주식회사에 폭탄을 투척하였다.
[이미지: 나석주 초상화]",이토 히로부미를 처단하였다.,파리 강화 회의에 대표를 파견하였다.,고종 강제 퇴위 반대 운동을 전개하였다.,조선 혁명 선언을 활동 지침으로 삼았다.,러시아의 절영도 조차 요구를 저지하였다.,4
KSAT_2024_04_고3_한국사,14,"[MultiModal](가) 운동에 대한 설명으로 옳은 것은?
오늘 학생 독립운동 기념일을 맞아 (가)의 정신을 계승하기 위한 기념식이 열렸습니다. (가)은/는 한·일 학생 간의 충돌을 계기로 11월 3일 광주에서 일어났습니다. 당시 학생들은 식민지 교육 철폐 등을 요구하며 시위를 전개하였습니다.
[이미지: 교복을 입은 학생들이 만세를 부르는 모습]",전주 화약의 체결로 이어졌다.,조선 건국 준비 위원회가 주도하였다.,군국기무처가 설치되는 계기가 되었다.,일본의 황무지 개간권 요구를 철회시켰다.,신간회가 민중 대회를 통해 확산시키려 하였다.,5
KSAT_2024_04_고3_한국사,15,"[MultiModal](가) 군대에 대한 설명으로 옳은 것은?
사진은 대한민국 임시 정부의 정규군인(가)의 대원들이 미국 전략 정보국[OSS]의 지원 아래 사격술, 무전 통신술을 교육받는 모습이야.
맞아. (가)은/는 국내 진공 작전을 전개하기 위해 특수 공작 훈련을 받았어. 하지만 일제가 항복하면서 실행에 옮기지 못하였지.
[이미지: 군복을 입은 군인들이 훈련받는 모습]",동북 9성을 축조하였다.,위화도 회군을 단행하였다.,김좌진의 지휘하에 활동하였다.,살수에서 수의 군대를 물리쳤다.,인도·미얀마 전선에 투입되었다.,5
KSAT_2024_04_고3_한국사,16,"[MultiModal](가) 전쟁 중에 있었던 사실로 옳은 것은?
ACTION REPORT HUNGNAM REDEPLOYMENT
자료는 흥남 철수 작전의 전개 과정을 정리한 보고서이다. (가) 당시 중국군의 공세에 밀린 국군과 유엔군은 흥남에서 해상을 통해 철수하였다. 이 보고서에는 철수 작전에 동원된 선박의 목록, 부산 등지로 수송된 군인과 피난민의 수 등이 기록되어 있다.",장용영이 설치되었다.,운요호 사건이 발생하였다.,미쓰야 협정이 체결되었다.,13도 창의군이 결성되었다.,인천 상륙 작전이 전개되었다.,5
KSAT_2024_04_고3_한국사,17,"[MultiModal] 밑줄 친 '이 선거'를 통해 구성된 국회에 대한 설명으로 옳은 것은?
유효 투표 예시 XX
有効投票例】(例) 投票記號標 金甲 李金 李乙二 無効投票例其一 無投亮侧其三
유효 투표 예시
자료는 유엔 한국 임시 위원단의 참관하에 시행되는 이 선거를 앞두고 올바른 기표 방법을 소개한 것이다. 이 선거는 우리나라 역사상 최초로 실시되는 보통 선거였다. 이에 언론 기관에서는 투표 방법을 모르는 사람을 위해 투표 절차, 기표 시 유의 사항 등을 안내하였다.",비변사를 설치하였다.,헌의 6조를 채택하였다.,제헌 헌법을 제정하였다.,좌우 합작 7원칙을 발표하였다.,연통제와 교통국을 운영하였다.,3
KSAT_2024_04_고3_한국사,18,"밑줄 친 '정부' 시기에 있었던 사실로 옳은 것은?
○ 정부는 투명한 경제 활동으로 우리 경제가 도약할 수 있는 계기를 마련하기 위해 지난 8월 금융 실명제를 단행하였습니다. 금융 실명제는 건전한 금융 거래 질서와 조세 정의를 확립하여 부정 부패를 구조적으로 치유할 것입니다.
○ 정부는 금융 및 외환 시장에서의 어려움을 극복하기 위해 국제 통화 기금[IMF]에 유동성 조절 자금 지원을 요청하기로 하였습니다....(중략)... 모든 경제 주체가 노력한다면 경제가 조속한 시일 내에 정상 궤도로 진입할 것입니다.",호포제가 실시되었다.,전민변정도감이 설치되었다.,국가 총동원법이 제정되었다.,제1차 경제 개발 5개년 계획이 추진되었다.,경제 협력 개발 기구[OECD] 가입이 이루어졌다.,5
KSAT_2024_04_고3_한국사,19,"[MultiModal](가) 민주화 운동에 대한 설명으로 옳은 것은?
노래로 배우는 한국사: 남원 땅에 잠들었네
원통하게 죽었고나 억울하게 죽었고나 몸부림친 삼일오는 그 누가 만들었나 마산 시민 흥분되어 총칼 앞에 싸울 적에 학도 겨레 장하도다 잊지 못할 김주열 무궁화 꽃을 안고 남원 땅에 잠들었네
해설 이 노래는 3·15 부정 선거를 규탄하는 시위에서 희생된 김주열을 추모하기 위해 지어진 것이다. 시위 과정에서 실종된 김주열은 마산 앞바다에서 시신으로 발견되었고, 이후 그의 시신은 고향인 남원으로 옮겨졌다. 김주열의 사망 사건을 계기로 (가)은/는 전국으로 확산되었다.
[이미지: 악보와 가사]",유신 헌법의 철폐를 주장하였다.,이승만 대통령의 하야를 이끌어 냈다.,김옥균 등 급진 개화파가 주도하였다.,신군부 세력의 권력 장악에 저항하였다.,윌슨이 제기한 민족 자결주의의 영향을 받았다.,2
KSAT_2024_04_고3_한국사,20,"다음 연설이 행해진 정부의 통일 노력으로 옳은 것은?
며칠 전 분단 55년 만에 처음으로 남북의 정상이 만나 민족의 화해와 협력 그리고 통일 문제를 평화적으로 해결하자는 데 의견을 같이하였습니다. 그리고 이를 7천만 민족과 전 세계에 선포하였습니다. 이번 저의 평양 방문은 시작에 불과합니다. 우리 민족 스스로 사상과 이념을 넘어서 남북한 7천만 민족의 안정과 번영을 위해서 협력해 나갈 것이라는 결의를 전 세계에 과시하게 되어 저는 자랑스럽게 생각합니다.",정전 협정을 체결하였다.,남북한 유엔 동시 가입을 이루었다.,7·4 남북 공동 성명을 발표하였다.,6·15 남북 공동 선언을 채택하였다.,이상설 등을 헤이그 특사로 파견하였다.,4
KSAT_2021_11_수능_한국사,1,"[MultiModal](가) 시대의 생활 모습으로 옳은 것은? --- 경기도 연천 전곡리 유적에서는 (가) 시대의 대표적 유물인 주먹도끼가 출토되었다. 뗀석기의 일종인 주먹도끼는 다양한 형태로 제작되었다. 또한 손에 쥐고서 무언가를 자르고 찍고 땅을 파는 등, 하나의 주먹도끼는 여러 용도로 쓰였을 것으로 추정된다.",불상을 제작하였다.,비파형 동검을 만들었다.,철제 농기구로 농사를 지었다.,덩이쇠를 화폐처럼 사용하였다.,채집과 사냥을 하며 이동 생활을 하였다.,5
