test_id,number,problem,choice_1,choice_2,choice_3,choice_4,choice_5,answer
KSAT_2021_07_고3_영어,23,"다음 글의 주제로 가장 적절한 것은?
--- More recently there have been attempts to argue that unpaid work is work because 'it is an activity that combines labour with raw materials to produce goods and services with enhanced economic value'. Economists such as Duncan Ironmonger have attempted to impute a dollar value on volunteering to enable its 'economic' value to be counted. Yet despite this, unpaid work and volunteering still remain outside the defined economic framework of our capitalist system because capitalism has competition and financial reward as its cornerstones and volunteering does not. Having said that, it has been estimated that volunteering contributes about $42 billion a year to the Australian economy. Although attempts to quantify and qualify the financial importance of volunteering in supporting our economic structures and enhancing our social capital continue to be made, it is slow going. And while volunteering remains outside the GDP, its true value and importance is neglected. Governments continue to pay lip service to the importance of volunteering but ultimately deny it official recognition.",efforts to utilise volunteering as a business strategy,mistaken view of identifying volunteering with labour,obstacles to our understanding of the capitalist system,governmental endeavours to involve volunteers in public service,lack of appreciation for the economic significance of volunteering,5
KSAT_2021_07_고3_영어,24,"다음 글의 제목으로 가장 적절한 것은?
--- Amazingly, many businesses evaluate their customer service strategy by the number of complaints they get. 'We have very few complaints from our customers, so we don't need customer service training at the moment.' I am told this regularly when prospecting for new clients. Either that or, 'The number of complaints has dramatically decreased this year and we are very pleased, it seems our customer service initiatives are working'. Companies using this type of measure are in denial. Although it is tempting to bury your head in the sand and believe no news is good news, trust me, if customers are not complaining to you, then they are complaining to other people or they are just never using your business again. The concerning thing is that customers who don't complain there and then increasingly post their views on the Internet and through the social networking sites; they are no longer telling nine or so people but are probably telling thousands!",Customers May Not Know What's Best for Them,Customer Silence Is Not Golden for Your Business,Dos and Don'ts of Processing Customer Complaints,Customer Service Improvement: No Laughing Matter,Empathy: A Key to Collecting Meaningful Consumer Feedback,2
KSAT_2021_07_고3_영어,26,"Waldemar Haffkine에 관한 다음 글의 내용과 일치하지 않는 것은?
--- Waldemar Haffkine was born on the 16th of March 1860 at Odessa in Russia. He graduated in the Science Faculty of Odessa University in 1884. In 1889, Haffkine went to Paris to work at the Pasteur Institute, and did research to prepare a vaccine against cholera. His initial work on developing a cholera vaccine was successful. After a series of animal trials, in 1892 he tested the cholera vaccine on himself, risking his own life. During the Indian cholera epidemic of 1893, at the invitation of the Government of India he went to Calcutta and introduced his vaccine. After initial criticism by the local medical bodies, it was widely accepted. Haffkine was appointed as the director of the Plague Laboratory in Bombay (now called the Haffkine Institute). After his retirement in 1914, he returned to France and occasionally wrote for medical journals. He revisited Odessa in 1927, but could not adapt to the tremendous changes after the revolution in the country of his birth. He moved to Switzerland in 1928 and remained there for the last two years of his life.",Pasteur Institute에서 일한 적이 있다.,콜레라 백신을 자기 자신에게 시험했다.,Calcutta로 가서 자신의 백신을 소개했다.,은퇴 후 의학 저널에 글을 기고하지 않았다.,생애 마지막 2년 동안 스위스에 머물렀다.,4
KSAT_2021_07_고3_영어,27,[MultiModal] 2021 Multicultural Festival에 관한 다음 안내문의 내용과 일치하지 않는 것은?,수익금 전액은 지역 자선 단체에 기부될 것이다.,오후 시간대에 진행된다.,둘째 날에 전통 의상 패션쇼가 열린다.,주차 요금은 하루에 5달러이다.,날씨 상황에 따라 일부 행사가 취소될 수 있다.,3
KSAT_2021_07_고3_영어,28,[MultiModal] The 5th Avila Yoga Summer Camp에 관한 다음 안내문의 내용과 일치하는 것은?,참가자 연령에 제한이 있다.,저녁식사 비용은 참가비에 포함되어 있지 않다.,5명부터 단체 할인이 적용된다.,초급자를 위한 수업이 20개 있다.,참가자는 요가 매트를 가져와야 한다.,5
KSAT_2021_07_고3_영어,29,"다음 글의 밑줄 친 부분 중, 어법상 틀린 것은?
--- The idea that people ① selectively expose themselves to news content has been around for a long time, but it is even more important today with the fragmentation of audiences and the proliferation of choices. Selective exposure is a psychological concept that says people seek out information that conforms to their existing belief systems and avoid information that challenges those beliefs. In the past when there were few sources of news, people could either expose themselves to mainstream news - where they would likely see beliefs ③ expressed counter to their own - or they could avoid news altogether. Now with so many types of news constantly available to a full range of niche audiences, people can easily find a source of news ④ that consistently confirms their own personal set of beliefs. This leads to the possibility of creating many different small groups of people with each strongly believes they are correct and everyone else is wrong about how the world works.",① selectively,② beliefs,③ expressed,④ that,⑤ believes,5
KSAT_2021_07_고3_영어,30,"다음 글의 밑줄 친 부분 중, 문맥상 낱말의 쓰임이 적절하지 않은 것은?
--- Prior to the Industrial Revolution, the ① quantity of freight transported between nations was negligible by contemporary standards. For instance, during the Middle Ages, the totality of French imports via the Saint-Gothard Passage would not fill a freight train. The amount of freight transported by the Venetian fleet, which dominated Mediterranean trade, would not fill a ② modern container ship. The volume, but not the speed, of trade improved under mercantilism, notably for maritime transportation. In spite of all, distribution capacities were very limited and speeds ③ slow. For example, a stagecoach going through the English countryside in the sixteenth century had an average speed of 2 miles per hour; moving one ton of cargo 30 miles inland in the United States by the late eighteenth century was as costly as moving it across the Atlantic. The inland transportation system was thus very ④ limited. By the late eighteenth century, canal systems started to emerge in Europe. They permitted the large movements of bulk freight inland and expanded regional trade. Maritime and riverine transportation were consequently the ⑤ outdated modes of the pre-industrial era.",① quantity,② modern,③ slow,④ limited,⑤ outdated,5
KSAT_2021_07_고3_영어,31,"다음 빈칸에 들어갈 말로 가장 적절한 것을 고르시오.
--- Relatively undeveloped languages have no single word for plants. The lack of a term doesn't mean they don't perceive differences, and it doesn't mean they don't know the difference between spinach and a cactus; they just lack an all-encompassing term with which to refer to plants. We see cases like this in our own language. For example, English lacks a single basic term to refer to edible mushrooms. We also lack a term for all the people you would have to notify if you were going into the hospital for three weeks. These might include close relatives, friends, your employer, the newspaper delivery person, and anyone you had appointments with during that period. The lack of a term doesn't mean you don't understand the concept; it simply means that the _______ isn't reflected in our language. This could be because a need for it hasn't been so pressing that a word needed to be coined.",category,history,mood,frequency,preference,1
KSAT_2021_07_고3_영어,32,"다음 빈칸에 들어갈 말로 가장 적절한 것을 고르시오.
--- Psychologists and neuroscientists warn that when we rely on technology to perform tasks such as navigation for us, _______ as we become immersed instead in an abstract, computerized world. Studies show that we tend to place too much faith in the accuracy of information from computer monitors, and to ignore or discount information from our own eyes and ears, an effect that has caused pilots to crash planes and GPS-following tourists to drive into the sea. A team led by the British neuroscientist Hugo Spiers found in 2017 that areas of the brain normally involved in navigation just don't engage when people use GPS. ""When we have technology telling us which way to go,"" said Spiers, ""these parts of the brain simply don't respond to the street network. In that sense our brain has switched off its interest in the streets around us.""",we analyze information too thoroughly,our awareness of our physical environment fades,our knowledge of the real world is not shared with others,our ability to emotionally connect to others is lost,unskilled manual labor is not appreciated,2
KSAT_2021_07_고3_영어,33,"다음 빈칸에 들어갈 말로 가장 적절한 것을 고르시오.
--- The conventional view of what the state should do to foster innovation is simple: it just needs to get out of the way. At best, governments merely facilitate the economic dynamism of the private sector; at worst, their lumbering, heavy-handed, and bureaucratic institutions actively inhibit it. The fast-moving, risk-loving, and pioneering private sector, by contrast, is what really drives the type of innovation that creates economic growth. According to this view, the secret behind Silicon Valley lies in its entrepreneurs and venture capitalists. The state can intervene in the economy - but only to fix market failures or level the playing field. It can regulate the private sector in order to account for the external costs companies may impose on the public, such as pollution, and it can invest in public goods, such as basic scientific research or the development of drugs with little market potential. It should not, however, __________.",involve the private sector in shaping economic policies,directly attempt to create and shape markets,regulate companies under any circumstances,take market failures into consideration,let the private sector drive innovation,2
KSAT_2021_07_고3_영어,34,"다음 빈칸에 들어갈 말로 가장 적절한 것을 고르시오.
--- The designer in the Age of Algorithms poses a threat to American jurisprudence because the algorithm is only as good as ___________. The person designing the algorithm may be an excellent software engineer, but without the knowledge of all the factors that need to go into an algorithmic process, the engineer could unknowingly produce an algorithm whose decisions are at best incomplete and at worst discriminatory and unfair. Compounding the problem, an algorithm design firm might be under contract to design algorithms for a wide range of uses, from determining which patients awaiting transplants are chosen to receive organs, to which criminals facing sentencing should be given probation or the maximum sentence. That firm is not going to be staffed with subject matter experts who know what questions each algorithm needs to address, what databases the algorithm should use to collect its data, and what pitfalls the algorithm needs to avoid in churning out decisions.",the amount of data that the public can access,its capacity to teach itself to reach the best decisions,its potential to create a lasting profit for the algorithm users,the functionality of the hardware the designing company operates,the designer's understanding of the intended use of the algorithm,5
KSAT_2021_07_고3_영어,35,"다음 글에서 전체 흐름과 관계 없는 문장은?
--- While we believe we hold the power to raise our children, the reality is that our children hold the power to raise us into the parents they need us to become. ① For this reason, the parenting experience isn't one of parent versus child but of parent with child. ② The road to wholeness sits in our children's lap, and all we need do is take a seat. ③ As our children show us our way back to our own essence, they become our greatest awakeners. ④ This means that how much we pay attention to awakening our children's minds can make a difference in their lives. ⑤ If we fail to hold their hand and follow their lead as they guide us through the gateway of increased consciousness, we lose the chance to walk toward our own enlightenment.",1번 문장,2번 문장,3번 문장,4번 문장,5번 문장,4
KSAT_2021_07_고3_영어,36,"주어진 글 다음에 이어질 글의 순서로 가장 적절한 것을 고르시오.
--- Regression fallacy is a mistake of causal reasoning due to the failure to consider how things fluctuate randomly, typically around some average condition. Intense pain, exceptional sports performance, and high stock prices are likely to be followed by more subdued conditions eventually due to natural fluctuation.
(A) During a period of very intense pain, the patient decided to try alternative therapy like putting a magnetic patch on his back. He felt less pain afterward and concluded that the patch worked. But this could just be the result of regression.
(B) Failure to recognize this fact can lead to wrong conclusions about causation. For example, someone might suffer from back pain now and then but nothing seems to solve the problem completely.
(C) If he sought treatment when the pain was very intense, it is quite possible that the pain has already reached its peak and would lessen in any case as part of the natural cycle. Inferring that the patch was effective ignored a relevant alternative explanation.",(A) - (C) - (B),(B) - (A) - (C),(B) - (C) - (A),(C) - (A) - (B),(C) - (B) - (A),2
KSAT_2021_07_고3_영어,37,"주어진 글 다음에 이어질 글의 순서로 가장 적절한 것을 고르시오.
--- There was a moment in research history when scientists wondered if the measure of choice - total minutes of sleep was the wrong way of looking at the question of why sleep varies so considerably across species. Instead, they suspected that assessing sleep quality, rather than quantity (time), would shed some light on the mystery.
(A) When we can, our understanding of the relationship between sleep quantity and quality across the animal kingdom will likely explain what currently appears to be an incomprehensible map of sleep-time differences.
(B) In truth, the way quality is commonly assessed in these investigations (degree of unresponsiveness to the outside world and the continuity of sleep) is probably a poor index of the real biological measure of sleep quality: one that we cannot yet obtain in all these species.
(C) That is, species with superior quality of sleep should be able to accomplish all they need in a shorter time, and vice versa. It was a great idea, with the exception that, if anything, we've discovered the opposite relationship: those that sleep more have deeper, ""higher""-quality sleep.",(A) - (C) - (B),(B) - (A) - (C),(B) - (C) - (A),(C) - (A) - (B),(C) - (B) - (A),5
KSAT_2021_07_고3_영어,38,"글의 흐름으로 보아, 주어진 문장이 들어가기에 가장 적절한 곳을 고르시오.
--- Actually, it does, but there is more room for the moisture to be absorbed in these less densely packed areas before it shows.
--- Why does the skin on the extremities wrinkle after a bath? And why only the extremities? Despite its appearance, your skin isn't shrinking after your bath. Actually, it is expanding. (1) The skin on the fingers, palms, toes, and soles wrinkles only after it is soaked with water. (2) The stratum corneum-the thick, dead, rough layer of the skin that protects us from the environment and that makes the skin on our hands and feet tougher and thicker than that on our stomachs or faces-expands when it soaks up water. (3) This expansion causes the wrinkling effect. ( 4 ) So why doesn't the skin on other parts of the body also wrinkle when soaked? ( 5 ) One doctor we contacted said that soldiers whose feet are submerged in wet boots for a long period will exhibit wrinkling all over the covered area.",1번 문장 앞,2번 문장 앞,3번 문장 앞,4번 문장 앞,5번 문장 앞,5
KSAT_2021_07_고3_영어,39,"글의 흐름으로 보아, 주어진 문장이 들어가기에 가장 적절한 곳을 고르시오.
--- This doesn't happen when you encounter this action in isolation ('The man threw the ball').
--- Whenever you perform a specific action (say, throwing a ball) your brain fires off in a very specific pattern. ( ① ) Interestingly, whenever you imagine yourself performing this same action, your brain fires off in almost the same pattern. ( ② ) This is why mental rehearsal is such a prominent technique in sports training: the brain doesn't draw a strict distinction between the real and the imagined. ( ③ ) Here's the best bit: whenever you hear a story about a person performing this same action (throwing a ball) your brain will fire off in almost the same pattern. ( ④ ) But as soon as it's embedded within a narrative your brain will respond largely as though you were performing the action. ( ⑤ ) This means we do not simply listen to stories - we experience stories.",1번 문장 앞,2번 문장 앞,3번 문장 앞,4번 문장 앞,5번 문장 앞,4
KSAT_2021_07_고3_영어,40,"다음 글의 내용을 한 문장으로 요약하고자 한다. 빈칸 (A), (B)에 들어갈 말로 가장 적절한 것은?
--- A basic principle in economics is that when the supply of something goes up, its price should go down. The puzzle was that in the twentieth century, there were prolonged periods where the reverse appeared to happen in the world of work. In some countries, there was huge growth in the number of high-skilled people pouring out of colleges and universities, yet their wages appeared to rise rather than fall compared to those without this education. How could this be? The supply of high-skilled workers did grow, pushing their wages downward, but new technologies were skill-biased and so caused the demand for high-skilled workers to soar. The latter effect was so great that it overcame the former, so even though there were more educated people looking for work, the demand for them was so strong that the amount they were paid still went up.
↓
In the twentieth century, there were times where the wages of high-skilled workers _____ (A) ______ when the supply of them increased, and it was because new technologies ____ (B) ______ them.",escalated - favored,stabilized - replaced,increased - devalued,declined - alienated,diminished - standardized,1
KSAT_2021_07_고3_영어,41,"윗글의 제목으로 가장 적절한 것은?
--- There is something about a printed photograph or newspaper headline that makes the event it describes more real than in any other form of news reporting. Perhaps this is because there is an undeniable reality to the newspaper itself: it is a real material object. That (a) authenticity rubs off on the news. It can be pointed to, underlined, cut out, pinned on notice boards, stuck in a scrap-book, or archived in libraries. The news becomes an artifact, (b) frozen in time; the event may be long gone, but it lives on as an indisputable fact because of its material presence - even if it is untrue. In contrast, news websites seem short-lived. Although they too are archived, there is no unique physical component to point to as (c) evidence of the information they convey. For this reason, there is a sense in which they can be more easily manipulated, and that history itself could be altered. At the same time, it is precisely this immediacy and (d) rigidity of content that makes the digital media so exciting. The news website is in tune with an age that sees history as much less monolithic than previous eras once did. Digital news websites are potentially much more (e) democratic, too, for while a physical newspaper requires huge printing presses and a distribution network linking trains, planes, trucks, shops, and ultimately newspaper sellers, in the digital world a single person can communicate with the whole world with the aid of a single computer and without requiring a single tree to be cut down.",How Has Digital Media Pushed Out Printed Media?,Is Media Doing Good or Harm in Our Modern Society?,Realism in Media Is Not Necessarily Based on Real Facts,Digital World: Where Any of Us Can Create and Deliver News,Material Presence: What Differentiates Printed and Digital Media,5
KSAT_2021_07_고3_영어,42,"밑줄 친 (a)~(e) 중에서 문맥상 낱말의 쓰임이 적절하지 않은 것은?
--- There is something about a printed photograph or newspaper headline that makes the event it describes more real than in any other form of news reporting. Perhaps this is because there is an undeniable reality to the newspaper itself: it is a real material object. That (a) authenticity rubs off on the news. It can be pointed to, underlined, cut out, pinned on notice boards, stuck in a scrap-book, or archived in libraries. The news becomes an artifact, (b) frozen in time; the event may be long gone, but it lives on as an indisputable fact because of its material presence - even if it is untrue. In contrast, news websites seem short-lived. Although they too are archived, there is no unique physical component to point to as (c) evidence of the information they convey. For this reason, there is a sense in which they can be more easily manipulated, and that history itself could be altered. At the same time, it is precisely this immediacy and (d) rigidity of content that makes the digital media so exciting. The news website is in tune with an age that sees history as much less monolithic than previous eras once did. Digital news websites are potentially much more (e) democratic, too, for while a physical newspaper requires huge printing presses and a distribution network linking trains, planes, trucks, shops, and ultimately newspaper sellers, in the digital world a single person can communicate with the whole world with the aid of a single computer and without requiring a single tree to be cut down.",(a) authenticity,(b) frozen,(c) evidence,(d) rigidity,(e) democratic,4
KSAT_2021_07_고3_영어,43,"주어진 글 (A)에 이어질 내용을 순서에 맞게 배열한 것으로 가장 적절한 것은?
--- (A) Gayle Sayers was one of the best running backs the Chicago Bears ever had. He was black. In 1967, Sayers' teammate in the backfield was another great running back by the name of Brian Piccolo. Piccolo was white. Blacks and whites often played on the same professional teams, but these two athletes were different. They were roommates on away games, which was a first for race relations in professional football. Sayers had never had a close relationship with any white man before, except with George Halas, the head coach of the Bears. And Piccolo admitted that he had never really known a black person during (a) his lifetime. These two athletes became friends immediately and grew exceptionally close.
(B) Sayers and Piccolo, and their wives, had made plans to sit together at the annual Professional Football Writers' Banquet in New York, where Gayle Sayers was to receive the George S. Halas award as ""the most courageous player in professional football."" By the time of the banquet, Piccolo was too sick to attend. When Sayers stood to receive (b) his award at the banquet, tears began to flow.
(C) Sayers, choking through his tears, said, ""You flatter me by giving me this award, but I tell you that I accept this award not for me, but for Brian Piccolo. However, Brian cannot be here tonight. He is too ill. But (c) he is a man who has more courage than any of us here tonight."" Shortly after that memorable night, Brian Piccolo died. (d) His memory will forever be etched in the heart of Gayle Sayers. Piccolo and Sayers had cultivated more than a superficial, tough-guy relationship. Although tough and competitive men to the core, a true and caring love had developed between these two strong athletes.
(D) During the 1969 season, Brian Piccolo was diagnosed as having cancer. Although (e) he fought to play out the season, Piccolo was in the hospital more than he was on the playing field. It was during this time when Piccolo was battling his illness and fighting the daily depths of depression, that these two athletes shared a very special relationship. Frequently, Sayers flew to be at the bedside of his friend, as the cancer gripped Piccolo's weakened body tighter and tighter.",(B) - (D) - (C),(C) - (B) - (D),(C) - (D) - (B),(D) - (B) - (C),(D) - (C) - (B),4
KSAT_2021_07_고3_영어,44,"밑줄 친 (a)~(e) 중에서 가리키는 대상이 나머지 넷과 다른 것은?
--- (A) Gayle Sayers was one of the best running backs the Chicago Bears ever had. He was black. In 1967, Sayers' teammate in the backfield was another great running back by the name of Brian Piccolo. Piccolo was white. Blacks and whites often played on the same professional teams, but these two athletes were different. They were roommates on away games, which was a first for race relations in professional football. Sayers had never had a close relationship with any white man before, except with George Halas, the head coach of the Bears. And Piccolo admitted that he had never really known a black person during (a) his lifetime. These two athletes became friends immediately and grew exceptionally close.
(B) Sayers and Piccolo, and their wives, had made plans to sit together at the annual Professional Football Writers' Banquet in New York, where Gayle Sayers was to receive the George S. Halas award as ""the most courageous player in professional football."" By the time of the banquet, Piccolo was too sick to attend. When Sayers stood to receive (b) his award at the banquet, tears began to flow.
(C) Sayers, choking through his tears, said, ""You flatter me by giving me this award, but I tell you that I accept this award not for me, but for Brian Piccolo. However, Brian cannot be here tonight. He is too ill. But (c) he is a man who has more courage than any of us here tonight."" Shortly after that memorable night, Brian Piccolo died. (d) His memory will forever be etched in the heart of Gayle Sayers. Piccolo and Sayers had cultivated more than a superficial, tough-guy relationship. Although tough and competitive men to the core, a true and caring love had developed between these two strong athletes.
(D) During the 1969 season, Brian Piccolo was diagnosed as having cancer. Although (e) he fought to play out the season, Piccolo was in the hospital more than he was on the playing field. It was during this time when Piccolo was battling his illness and fighting the daily depths of depression, that these two athletes shared a very special relationship. Frequently, Sayers flew to be at the bedside of his friend, as the cancer gripped Piccolo's weakened body tighter and tighter.",(a) his,(b) his,(c) he,(d) His,(e) he,2
KSAT_2021_07_고3_영어,45,"윗글에 관한 내용으로 적절하지 않은 것은?
--- (A) Gayle Sayers was one of the best running backs the Chicago Bears ever had. He was black. In 1967, Sayers' teammate in the backfield was another great running back by the name of Brian Piccolo. Piccolo was white. Blacks and whites often played on the same professional teams, but these two athletes were different. They were roommates on away games, which was a first for race relations in professional football. Sayers had never had a close relationship with any white man before, except with George Halas, the head coach of the Bears. And Piccolo admitted that he had never really known a black person during (a) his lifetime. These two athletes became friends immediately and grew exceptionally close.
(B) Sayers and Piccolo, and their wives, had made plans to sit together at the annual Professional Football Writers' Banquet in New York, where Gayle Sayers was to receive the George S. Halas award as ""the most courageous player in professional football."" By the time of the banquet, Piccolo was too sick to attend. When Sayers stood to receive (b) his award at the banquet, tears began to flow.
(C) Sayers, choking through his tears, said, ""You flatter me by giving me this award, but I tell you that I accept this award not for me, but for Brian Piccolo. However, Brian cannot be here tonight. He is too ill. But (c) he is a man who has more courage than any of us here tonight."" Shortly after that memorable night, Brian Piccolo died. (d) His memory will forever be etched in the heart of Gayle Sayers. Piccolo and Sayers had cultivated more than a superficial, tough-guy relationship. Although tough and competitive men to the core, a true and caring love had developed between these two strong athletes.
(D) During the 1969 season, Brian Piccolo was diagnosed as having cancer. Although (e) he fought to play out the season, Piccolo was in the hospital more than he was on the playing field. It was during this time when Piccolo was battling his illness and fighting the daily depths of depression, that these two athletes shared a very special relationship. Frequently, Sayers flew to be at the bedside of his friend, as the cancer gripped Piccolo's weakened body tighter and tighter.",1967년에 Sayers와 Piccolo는 같은 팀 동료였다.,Sayers와 Piccolo는 원정 경기 때 같은 방을 썼다.,Sayers와 Piccolo는 뉴욕에서 열리는 행사에 함께 참석하려 했다.,Piccolo는 Sayers가 상을 받기 전 세상을 떠났다.,Piccolo는 암 투병 중 우울증을 겪었다.,4
KSAT_2025_06_고3_영어,18,"다음 글의 목적으로 가장 적절한 것은?
To Whom It May Concern,
I recently visited the Lambsford History Foundation's
exhibition about the Qukkon Gold Rush. The collection of
pictures, tools, and historical documents made the gold
miners arriving to Qukkon come to life. This reminded me
of when I lived in Qukkon and worked in the mining
industry. Because of this, I'm wondering if there are
volunteer guide positions available for this exhibition. I
can share my experiences working in the extreme cold of
Qukkon. Again, I would be thankful if you could tell me
about the availability of volunteer positions as a guide.
Sincerely,
Jonathan Hamilton",안내자로 자원봉사를 할 자리가 있는지 문의하려고,역사 박물관 근무 경력자 모집에 지원하려고,전시회를 위한 예술품 기부를 부탁하려고,채굴 도구 사용 설명서를 요청하려고,전시회의 주제를 소개하려고,1
KSAT_2025_06_고3_영어,19,"다음 글에 드러난 Jessie의 심경 변화로 가장 적절한 것은?
The shoreline was known for having the best fishing spots
on the lake. Jessie was sitting at one of those spots, but her
fishing line still hadn't moved an inch. With a deep sigh,
Jessie pulled out the line and cast it back into the water. Her
dream of catching a big fish was fading. ""I can't believe I
haven't caught a fish yet. Not a single one,"" she thought. Just
as she was about to give up and leave, the fishing line suddenly
became tense. Jessie excitedly held onto the fishing pole as it
began to move around wildly. Her eyes widened and her heart
began to beat faster with excitement. With a big smile, she
could feel that this was the biggest fish she had ever caught!",disappointed → thrilled,indifferent → discouraged,jealous → anxious,delighted → bored,relieved → pleased,1
KSAT_2025_06_고3_영어,20,"다음 글에서 필자가 주장하는 바로 가장 적절한 것은?
Our ability to respond to danger has been important for
survival, so feeling worried in uncertain situations is normal.
Feelings of worry, which are activated in anticipation of future
events, are often experienced in everyday situations. For
example, we may feel nervous imagining unlikely events, such
as a computer crashing during an important presentation. To
some extent, thinking through potential scenarios can be
helpful. When our worries exceed our control, however, they
cause us unnecessary suffering. Consider how many times you
have lost sleep thinking about a terrible situation, which, in the
end, did not actually take place. If that situation actually
occurred, it only goes to show that worrying about it did
nothing to prevent it from happening. It is worth making a
conscious effort, then, to stop worrying endlessly about events
you may not experience.",긴장감으로 인한 실수를 줄이기 위해 연습을 많이 해야 한다.,일어날 것 같지 않은 일에 대해 지나치게 걱정하지 말아야 한다.,목표를 수월하게 달성하려면 계획을 구체적으로 세워야 한다.,일의 과정을 즐기려면 결과에 대한 과도한 집착을 버려야 한다.,자신의 걱정이 무엇에서 비롯되었는지 면밀히 살펴봐야 한다.,2
KSAT_2025_06_고3_영어,21,"밑줄 친 the boost is grounded in fiction이 다음 글에서 의미하는 바로 가장 적절한 것은?
Basing your self-worth on climbing performance puts you at
the whim of external factors. These factors may be random
and misleading. Comparison is one source of illusion. Perhaps
you felt that you performed well on a certain climb because
your partner was having an off day and found the climbing
very difficult. You found it only slightly difficult and conclude
that you were climbing quite well, when in fact you were
climbing no better than usual. Or, your partner was at the top
of his game. You felt weak in comparison, when in fact,
objectively, you put in a very strong performance. Environmental
factors may be involved. Perhaps you mastered your day's
objective due to especially favorable conditions, such as low
humidity, when in fact, you really didn't climb particularly well.
In all these cases, the good or bad feelings you have are not
based on something you can take credit for. If the performances
boost your self-worth, the boost is grounded in fiction.
* whim: 변덕 ** illusion: 착각 *** humidity: 습도",perceptions of self-growth vary from person to person,your self-confidence is an outcome of constant effort,the pride you take in your achievement is unreliable,performance comparison to partners is demotivating,ambitious goals help you improve performance,3
KSAT_2025_06_고3_영어,22,"다음 글의 요지로 가장 적절한 것은?
Information and meaning are, clearly, not the same thing.
The former refers to uninterpreted data or sensory states whose
probability in a certain situation can be easily measured; the
latter refers to the interpretation of the data or sensory states,
including the special kinds of nuances and values that the
information entails, or is intended to have, in the given situation.
This applies to any type of information, from alarm signals to
sophisticated statements. Take, for instance, a coin-tossing
game in which it is decided that throwing three heads in a row
constitutes a win. If a certain player ends up consistently with
the desired outcome, defeating all who challenge that player,
then we tend to interpret the outcome either as the work of
Fortune, or else as clever and undetectable cheating on the part
of the winning player. Interpretation is the core of everything
we do, think about, and feel.
* sophisticated: 정교한",우리는 정보를 해석함으로써 의미를 만들어 낸다.,우리는 경험적 확률에 근거하여 미래를 예측한다.,정보의 양이 너무 많으면 정확한 분석이 어려워진다.,정보의 진위 여부를 판단할 때 출처 확인이 필수이다.,정보 해석에 개인의 감정이 개입되면 의미가 왜곡된다.,1
KSAT_2025_06_고3_영어,23,"다음 글의 주제로 가장 적절한 것은?
The purpose of class discussions is to encourage you to be
an active participant, not a passive recorder. Much of the
emphasis in a discussion is on getting students involved in
thinking, reacting, and responding. These are important
intellectual activities in the learning process, for through them
you are supposed to discover and express your opinions.
Writing is an invaluable tool for accomplishing these tasks.
Unfortunately, too many times, when class discussion begins,
pens and pencils go down. Admittedly, it is considerably more
difficult to take notes from discussions than from lectures, for,
unlike lectures, discussions tend to be disorganized and difficult
to follow. Also, students usually don't know how much of
what other students are saying is important. And if you are an
active participant, it is not easy to take notes and formulate
what you want to say. But note taking in discussions is not
only manageable, it is also important. Note taking helps to keep
you active and alert; it allows you to impose some organization
on the discussion; and it can prepare you to speak.
* impose: 부과하다",reasons to standardize procedures for class discussions,strategies to improve note-taking skills for public speaking,significance of note taking for active engagement in discussion,effectiveness of summarizing and reviewing notes after class,benefits of brainstorming to generate ideas for writing tasks,3
KSAT_2025_06_고3_영어,24,"다음 글의 제목으로 가장 적절한 것은?
Food, as we all know, is essential for human life. It also is
the basis for several major industries found in many countries
around the world such as in agriculture, food processing, food
retailing and food service. For millennia, the focus of those
involved with food as a human and economic phenomenon
was on its production, preservation, distribution, pricing and
other practical concerns. But in the late 18th century this
began to change. Food became more than just a life necessity.
Restaurants began to be developed, initially in France but
eventually in other nations, as a distinct institution offering
people dining choices and table service, the opportunity for
socialization and, over time, a finer and finer atmosphere. The
rise of restaurants eventually led to a class of diners who
prided themselves on being critics of taste, food and cooking.
Brillat-Savarin is probably the best known of the 'culinary
philosophers' or, in today's parlance, a 'foodie'. One of
Brillat-Savarin's better known sayings was, '[t]ell me what
you eat, and I'll tell you who you are.'
* culinary: 요리의 ** parlance: 용어",Changing Appetites: The Return of Fine Dining,Beyond Mere Necessity: The Rise of Food Culture,Tips for Choosing Restaurants for Social Occasions,Why Table Manners Matter: Food and Class Identity,How Industrialization Is Taking Over Food Production,2
KSAT_2025_06_고3_영어,26,"Mary Budd Rowe에 관한 다음 글의 내용과 일치하지 않는 것은?
Mary Budd Rowe was best known for her achievements in
science education. When she was a middle school student, she
met Albert Einstein and was inspired by him to study science.
In 1954, she graduated from the University of California at
Berkeley with a master's degree in zoology. Then she earned
her doctorate degree in science education from Stanford
University in 1964. Through her research, Rowe discovered
that learning could be improved by increasing teachers'
average ""wait time"" for students' responses. During her career,
she directed a science education program in Harlem. She also
served as President of the National Science Teachers
Association. In 1990, she published her book, The Process of
Knowing. Throughout her career, she practiced Einstein's
advice, ""Science is exploring, and exploring is fun."" When she
died in 1996, she was remembered as one of the leading
figures in the field of science education.",Albert Einstein을 만났을 때 중학생이었다.,1964년에 동물학으로 박사 학위를 받았다.,Harlem에서 과학 교육 프로그램을 감독했다.,1990년에 The Process of Knowing을 출판했다.,과학 교육 분야의 선도적인 인물로 기억되었다.,2
